,Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Outlet,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2
183,FDU50,5.75,0.075107656,4,112.8176,OUT013,1987,1374.2112,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
184,FDT12,6.215,0.049381406,0,226.8062,OUT027,1985,4739.8302,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
185,FDK58,11.35,0.045165796,13,100.0016,OUT018,2009,1012.016,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
186,FDO08,11.1,0.09415375,6,165.7526,OUT019,1985,657.8104,40,4,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
187,NCW29,14.0,0.028907832,8,130.431,OUT049,1999,778.986,26,9,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
188,FDE04,19.75,0.018059621,5,179.766,OUT045,2002,2336.958,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
189,NCB19,6.525,0.090436094,9,85.0882,OUT049,1999,2233.0932,26,9,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
190,FDV15,10.3,0.146399712,10,103.9648,OUT049,1999,1661.8368,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
191,FDL58,5.78,0.074264356,13,264.7568,OUT049,1999,4745.8224,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
192,FDA08,11.85,0.050186726,6,164.1526,OUT045,2002,3124.5994,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
193,FDT43,16.35,0.020631654,6,50.1324,OUT018,2009,467.3916,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
194,NCX06,17.6,0.01561108,9,182.5976,OUT027,1985,5070.7328,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
195,FDT20,10.5,0.041395445,6,37.6164,OUT046,1997,540.6296,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
196,FDB41,19.0,0.097313129,5,48.0718,OUT046,1997,992.7078,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
197,NCN55,14.6,0.059582996,11,238.8538,OUT049,1999,6008.845,26,9,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
198,FDE40,15.6,0.098663652,4,62.9194,OUT027,1985,2105.2596,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
199,FDX49,4.615,0.101338651,3,232.63,OUT027,1985,5359.69,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
200,NCM53,18.75,0.052146456,8,104.628,OUT045,2002,745.696,23,7,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
201,FDE36,5.26,0.041764487,0,161.8868,OUT035,2004,3275.736,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
202,FDN57,18.25,0.054344186,13,140.2154,OUT045,2002,1701.7848,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
203,FDI24,10.3,0.078362484,0,177.937,OUT027,1985,6704.606,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
204,FDI19,15.1,0.052339069,10,242.7512,OUT046,1997,4119.9704,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
205,FDF24,15.5,0.042464962,0,81.5934,OUT010,1998,327.5736,27,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
206,FDG52,13.65,0.065732883,5,45.7402,OUT049,1999,780.9834,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
207,DRF36,16.1,0.023625114,14,189.3846,OUT045,2002,3630.6074,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
208,FDS45,5.175,0.051643608,13,107.3622,OUT019,1985,317.5866,40,4,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
209,FDX40,12.85,0.165694219,5,39.7164,OUT010,1998,231.6984,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
210,DRK12,9.5,0.041878397,14,32.99,OUT035,2004,133.16,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
211,DRC27,13.8,0.058091482,4,245.1802,OUT035,2004,5650.6446,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
212,FDL58,5.78,0.06613202877895108,13,263.7568,OUT017,2007,2636.568,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
213,NCD30,19.7,0.026903714,9,96.0726,OUT045,2002,1272.3438,23,7,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
214,NCZ54,14.65,0.06613202877895108,9,161.5552,OUT010,1998,324.9104,27,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True
215,FDE10,6.67,0.150554711,13,130.0626,OUT010,1998,131.1626,27,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
216,FDR44,6.11,0.06613202877895108,6,131.2968,OUT010,1998,260.9936,27,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
217,FDP28,13.65,0.134975628,5,260.0936,OUT010,1998,260.9936,27,0,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
218,FDX15,17.2,0.15616879,10,160.6578,OUT013,1987,3690.5294,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
219,FDA39,6.32,0.06613202877895108,10,40.2822,OUT035,2004,1139.1838,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
220,FDY24,4.88,0.133700752,0,52.9298,OUT049,1999,1995.4026,26,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
221,FDC60,5.425,0.115119905,0,88.3514,OUT017,2007,1416.8224,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
222,FDH28,15.85,0.110030997,5,37.2506,OUT046,1997,265.6542,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
223,FDT25,7.5,0.051038045,3,121.7072,OUT017,2007,3552.7088,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
224,DRJ13,12.65,0.062837968,14,161.5578,OUT013,1987,2406.867,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
225,NCO07,9.06,0.017116983,11,211.956,OUT019,1985,213.056,40,4,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True
226,FDW20,20.75,0.024129332,6,124.173,OUT013,1987,2956.152,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
227,DRF27,8.93,0.049754975,4,152.134,OUT019,1985,153.134,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
228,FDS49,9.0,0.06613202877895108,3,79.7644,OUT035,2004,1649.8524,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
229,FDX25,16.7,0.101561568,3,181.9292,OUT027,1985,3101.2964,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
230,NCX42,6.36,0.005949644,9,165.6526,OUT027,1985,4769.1254,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
231,FDG33,5.365,0.13956116,12,170.4764,OUT027,1985,3435.528,40,5,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
232,FDL56,14.1,0.126035694,6,86.4198,OUT045,2002,1133.8574,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
233,FDF14,7.55,0.027164679,3,152.334,OUT035,2004,2603.278,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
234,NCD06,13.0,0.099325278,9,45.406,OUT046,1997,605.878,28,8,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True
235,DRM47,9.3,0.04357366,7,192.8846,OUT027,1985,2293.0152,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
236,FDS46,17.6,0.082741482,13,118.7782,OUT019,1985,119.1782,40,4,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
237,FDB35,12.3,0.064565202,15,92.9804,OUT013,1987,1929.4884,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
238,FDX21,7.05,0.084554569,13,109.8912,OUT027,1985,2074.6328,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
239,NCU05,11.8,0.058451805,8,79.9618,OUT027,1985,241.6854,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
240,NCR38,17.25,0.113748685,9,251.3724,OUT045,2002,6795.1548,23,7,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
241,NCR18,15.85,0.020603511,9,42.7112,OUT017,2007,639.168,18,2,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
242,NCU41,18.85,0.052044976,8,192.1846,OUT035,2004,3248.4382,21,6,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
243,FDY56,16.35,0.062764429,6,227.6062,OUT017,2007,7222.5984,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
244,DRJ51,14.1,0.087977262,4,229.0668,OUT035,2004,3225.1352,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
245,FDK21,7.905,0.010010425,13,249.0408,OUT035,2004,3755.112,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
246,FDY25,12.0,0.033946163,3,179.3976,OUT013,1987,3440.8544,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
247,FDU44,12.15,0.058414678,6,163.4552,OUT035,2004,974.7312,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
248,FDL43,10.1,0.027106459,10,75.367,OUT049,1999,535.969,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
249,FDF05,17.5,0.027022883,5,262.491,OUT017,2007,5259.82,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
250,DRF15,18.35,0.058153409,4,152.034,OUT019,1985,306.268,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
251,FDL20,17.1,0.128937661,6,112.3886,OUT018,2009,1779.0176,16,3,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
252,FDV32,7.785,0.088846306,6,61.451,OUT049,1999,759.012,26,9,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
253,FDJ34,11.8,0.09357779,13,125.9704,OUT013,1987,1877.556,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
254,FDG08,13.15,0.165694678,6,171.8764,OUT045,2002,3779.0808,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
255,FDQ04,6.4,0.148392623,5,41.5796,OUT019,1985,41.2796,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
256,FDW13,8.5,0.098438394,3,51.1324,OUT017,2007,259.662,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
257,NCI17,8.645,0.143303291,8,96.341,OUT013,1987,193.082,38,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
258,FDY03,17.6,0.076276208,10,110.9202,OUT045,2002,1687.803,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
259,FDS12,9.1,0.175103435,0,127.5362,OUT017,2007,4655.9394,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
260,FDJ55,12.8,0.023511371,10,225.9404,OUT013,1987,4950.8888,38,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
261,DRK01,7.63,0.06105276,14,95.4436,OUT035,2004,1418.154,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
262,FDG28,9.285,0.049559042,5,246.4144,OUT017,2007,1225.072,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
263,FDY38,13.6,0.119418124,4,231.03,OUT045,2002,5359.69,23,7,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
264,FDN01,8.895,0.072545601,2,176.237,OUT045,2002,1764.37,23,7,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
265,NCR54,16.35,0.090486828,9,195.211,OUT013,1987,2553.343,38,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True
266,FDG29,17.6,0.056245075,5,43.3454,OUT013,1987,1006.6896,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
267,FDG24,7.975,0.014618973,0,85.225,OUT013,1987,1081.925,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
268,FDG59,15.85,0.043479126,15,36.7164,OUT017,2007,308.9312,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
269,FDM28,15.7,0.045166237,5,178.666,OUT013,1987,2516.724,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
270,FDW04,8.985,0.057827101,5,128.831,OUT046,1997,1428.141,28,8,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False
271,FDS26,20.35,0.089394766,4,260.1594,OUT013,1987,2093.2752,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
272,FDQ56,6.59,0.10550944,6,85.6908,OUT013,1987,1929.4884,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
273,FDK51,19.85,0.005234153,4,264.0884,OUT035,2004,5829.7448,21,6,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
274,FDL22,16.85,0.036390174,13,91.4488,OUT046,1997,2082.6224,28,8,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
275,FDH19,19.35,0.03292824,10,173.1738,OUT027,1985,7298.4996,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
276,FDY55,16.75,0.081252534,6,256.4988,OUT013,1987,7452.9652,38,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
277,FDY03,17.6,0.076552407,10,110.5202,OUT017,2007,450.0808,18,2,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
278,FDK21,7.905,0.016758569,13,250.4408,OUT010,1998,500.6816,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
279,FDZ10,17.85,0.044248175,13,126.202,OUT027,1985,3668.558,40,5,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
280,FDZ32,7.785,0.038288087,6,103.1964,OUT018,2009,736.3748,16,3,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
281,NCZ18,7.825,0.186032678,9,253.0698,OUT035,2004,6088.0752,21,6,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True
282,NCF07,9.0,0.031867464,9,101.0016,OUT027,1985,2125.2336,40,5,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
283,DRE49,20.75,0.021370201,14,153.0024,OUT017,2007,2277.036,18,2,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
284,FDJ08,11.1,0.193772568,6,190.3846,OUT019,1985,573.2538,40,4,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
285,FDT39,6.26,0.009866049,10,151.1366,OUT035,2004,2267.049,21,6,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
286,FDE08,18.2,0.082551042,6,147.3734,OUT010,1998,296.9468,27,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
